SiteID,Longitude,Latitude,Fire ID,Start Date,Year,Month,Day,Contain Date,Year,Month,Day,Type
275,-86.67083,30.58597,6110,20080401,2008,4,1,20080401,2008,4,1,prescribed
275,-86.67083,30.58597,3482,19880201,1988,2,1,19880201,1988,2,1,unknown
275,-86.67083,30.58597,5054,19960808,1996,8,8,19960808,1996,8,8,unknown
275,-86.67083,30.58597,4696,20030321,2003,3,21,20030321,2003,3,21,prescribed
275,-86.67083,30.58597,7120,20111228,2011,12,28,20111228,2011,12,28,prescribed
275,-86.67083,30.58597,66141,20180430,2018,4,30,20180430,2018,4,30,prescribed
275,-86.67083,30.58597,3623,19820201,1982,2,1,19820201,1982,2,1,unknown
275,-86.67083,30.58597,4039,19990112,1999,1,12,19990112,1999,1,12,prescribed
275,-86.67083,30.58597,36264,20150221,2015,2,21,20150221,2015,2,21,prescribed
277,-86.62973,30.54884,36372,20150614,2015,6,14,20150614,2015,6,14,prescribed
277,-86.62973,30.54884,5991,20080104,2008,1,4,20080104,2008,1,4,prescribed
277,-86.62973,30.54884,4059,19990215,1999,2,15,19990215,1999,2,15,prescribed
277,-86.62973,30.54884,3489,19880201,1988,2,1,19880201,1988,2,1,unknown
277,-86.62973,30.54884,3174,19930201,1993,2,1,19930201,1993,2,1,unknown
277,-86.62973,30.54884,6855,20110123,2011,1,23,20110123,2011,1,23,prescribed
277,-86.62973,30.54884,5449,20051227,2005,12,27,20051227,2005,12,27,prescribed
277,-86.62973,30.54884,3358,19900201,1990,2,1,19900201,1990,2,1,unknown
277,-86.62973,30.54884,4666,20030219,2003,2,19,20030219,2003,2,19,prescribed
277,-86.62973,30.54884,66148,20180520,2018,5,20,20180520,2018,5,20,prescribed
278,-86.59206,30.67405,6581,20100206,2010,2,6,20100206,2010,2,6,prescribed
278,-86.59206,30.67405,7450,20130106,2013,1,6,20130106,2013,1,6,prescribed
278,-86.59206,30.67405,67071,20200222,2020,2,22,20200222,2020,2,22,prescribed
278,-86.59206,30.67405,4122,19990621,1999,6,21,19990621,1999,6,21,prescribed
278,-86.59206,30.67405,4492,20020205,2002,2,5,20020205,2002,2,5,prescribed
278,-86.59206,30.67405,6086,20080310,2008,3,10,20080310,2008,3,10,prescribed
278,-86.59206,30.67405,38228,20160417,2016,4,17,20160417,2016,4,17,prescribed
278,-86.59206,30.67405,2980,19950201,1995,2,1,19950201,1995,2,1,unknown
278,-86.59206,30.67405,5151,20050116,2005,1,16,20050116,2005,1,16,prescribed
282,-86.78695,30.49517,65193,20170402,2017,4,2,20170402,2017,4,2,prescribed
282,-86.78695,30.49517,6000,20080106,2008,1,6,20080106,2008,1,6,prescribed
282,-86.78695,30.49517,3107,19940201,1994,2,1,19940201,1994,2,1,unknown
282,-86.78695,30.49517,4189,20000218,2000,2,18,20000218,2000,2,18,prescribed
282,-86.78695,30.49517,7136,20111204,2011,12,4,20111204,2011,12,4,prescribed
282,-86.78695,30.49517,36114,20141128,2014,11,28,20141128,2014,11,28,prescribed
282,-86.78695,30.49517,1175,20021221,2002,12,21,20021221,2002,12,21,prescribed
282,-86.78695,30.49517,3202,19920201,1992,2,1,19920201,1992,2,1,unknown
282,-86.78695,30.49517,5461,20060110,2006,1,10,20060110,2006,1,10,prescribed
282,-86.78695,30.49517,6716,20100724,2010,7,24,20100724,2010,7,24,prescribed
283,-86.78466,30.48996,3449,19880201,1988,2,1,19880201,1988,2,1,unknown
283,-86.78466,30.48996,6000,20080106,2008,1,6,20080106,2008,1,6,prescribed
283,-86.78466,30.48996,4189,20000218,2000,2,18,20000218,2000,2,18,prescribed
283,-86.78466,30.48996,7136,20111204,2011,12,4,20111204,2011,12,4,prescribed
283,-86.78466,30.48996,5898,20070630,2007,6,30,20070630,2007,6,30,wild
283,-86.78466,30.48996,3292,19910201,1991,2,1,19910201,1991,2,1,unknown
283,-86.78466,30.48996,36114,20141128,2014,11,28,20141128,2014,11,28,prescribed
283,-86.78466,30.48996,3508,19870201,1987,2,1,19870201,1987,2,1,unknown
283,-86.78466,30.48996,5461,20060110,2006,1,10,20060110,2006,1,10,prescribed
283,-86.78466,30.48996,6716,20100724,2010,7,24,20100724,2010,7,24,prescribed
286,-86.76989,30.45254,4026,19981022,1998,10,22,19981022,1998,10,22,wild
286,-86.76989,30.45254,7219,20120324,2012,3,24,20120324,2012,3,24,prescribed
286,-86.76989,30.45254,36003,20140412,2014,4,12,20140412,2014,4,12,prescribed
286,-86.76989,30.45254,5010,19960314,1996,3,14,19960314,1996,3,14,unknown
286,-86.76989,30.45254,66451,20190310,2019,3,10,20190310,2019,3,10,prescribed
286,-86.76989,30.45254,3637,19810201,1981,2,1,19810201,1981,2,1,unknown
286,-86.76989,30.45254,36209,20150125,2015,1,25,20150125,2015,1,25,prescribed
286,-86.76989,30.45254,4563,20020318,2002,3,18,20020318,2002,3,18,prescribed
286,-86.76989,30.45254,36153,20140727,2014,7,27,20140727,2014,7,27,prescribed
286,-86.76989,30.45254,3353,19900201,1990,2,1,19900201,1990,2,1,unknown
286,-86.76989,30.45254,5217,20050328,2005,3,28,20050331,2005,3,31,wild
286,-86.76989,30.45254,6509,20091223,2009,12,23,20091223,2009,12,23,prescribed
287,-86.30072,30.51749,3248,19920201,1992,2,1,19920201,1992,2,1,unknown
287,-86.30072,30.51749,5089,19960901,1996,9,1,19960901,1996,9,1,unknown
291,-86.42797,30.68849,7583,20130612,2013,6,12,20130612,2013,6,12,prescribed
291,-86.42797,30.68849,6056,20080218,2008,2,18,20080218,2008,2,18,prescribed
291,-86.42797,30.68849,6684,20100508,2010,5,8,20100508,2010,5,8,prescribed
291,-86.42797,30.68849,65661,20170513,2017,5,13,20170513,2017,5,13,prescribed
292,-86.65059,30.49992,65990,20180225,2018,2,25,20180225,2018,2,25,wild
292,-86.65059,30.49992,6681,20100422,2010,4,22,20100422,2010,4,22,prescribed
292,-86.65059,30.49992,3751,19970304,1997,3,4,19970304,1997,3,4,prescribed
292,-86.65059,30.49992,5466,20060116,2006,1,16,20060116,2006,1,16,prescribed
292,-86.65059,30.49992,4693,20030319,2003,3,19,20030319,2003,3,19,prescribed
292,-86.65059,30.49992,37698,20160120,2016,1,20,20160120,2016,1,20,prescribed
292,-86.65059,30.49992,6061,20080220,2008,2,20,20080220,2008,2,20,prescribed
292,-86.65059,30.49992,7440,20130113,2013,1,13,20130113,2013,1,13,prescribed
294,-86.57813,30.67702,67071,20200222,2020,2,22,20200222,2020,2,22,prescribed
294,-86.57813,30.67702,4492,20020205,2002,2,5,20020205,2002,2,5,prescribed
294,-86.57813,30.67702,6086,20080310,2008,3,10,20080310,2008,3,10,prescribed
294,-86.57813,30.67702,38228,20160417,2016,4,17,20160417,2016,4,17,prescribed
294,-86.57813,30.67702,7523,20130319,2013,3,19,20130319,2013,3,19,prescribed
294,-86.57813,30.67702,2980,19950201,1995,2,1,19950201,1995,2,1,unknown
294,-86.57813,30.67702,5151,20050116,2005,1,16,20050116,2005,1,16,prescribed
294,-86.57813,30.67702,6602,20100216,2010,2,16,20100216,2010,2,16,prescribed
294,-86.57813,30.67702,3220,19920201,1992,2,1,19920201,1992,2,1,unknown
295,-86.66911,30.67583,3495,19880201,1988,2,1,19880201,1988,2,1,unknown
295,-86.66911,30.67583,3159,19930201,1993,2,1,19930201,1993,2,1,unknown
295,-86.66911,30.67583,4190,20000220,2000,2,20,20000220,2000,2,20,prescribed
295,-86.66911,30.67583,5445,20051221,2005,12,21,20051221,2005,12,21,prescribed
295,-86.66911,30.67583,3643,19800201,1980,2,1,19800201,1980,2,1,unknown
296,-86.69154,30.66879,6717,20100724,2010,7,24,20100724,2010,7,24,prescribed
296,-86.69154,30.66879,3495,19880201,1988,2,1,19880201,1988,2,1,unknown
296,-86.69154,30.66879,3159,19930201,1993,2,1,19930201,1993,2,1,unknown
296,-86.69154,30.66879,4190,20000220,2000,2,20,20000220,2000,2,20,prescribed
296,-86.69154,30.66879,5445,20051221,2005,12,21,20051221,2005,12,21,prescribed
296,-86.69154,30.66879,2982,19950201,1995,2,1,19950201,1995,2,1,unknown
296,-86.69154,30.66879,5818,20070424,2007,4,24,20070424,2007,4,24,wild
296,-86.69154,30.66879,3536,19870201,1987,2,1,19870201,1987,2,1,unknown
296,-86.69154,30.66879,3643,19800201,1980,2,1,19800201,1980,2,1,unknown
296,-86.69154,30.66879,7683,20140117,2014,1,17,20140117,2014,1,17,prescribed
296,-86.69154,30.66879,3683,19790201,1979,2,1,19790201,1979,2,1,unknown
297,-86.73991,30.66597,3159,19930201,1993,2,1,19930201,1993,2,1,unknown
297,-86.73991,30.66597,3409,19890201,1989,2,1,19890201,1989,2,1,unknown
297,-86.73991,30.66597,2982,19950201,1995,2,1,19950201,1995,2,1,unknown
297,-86.73991,30.66597,3643,19800201,1980,2,1,19800201,1980,2,1,unknown
298,-86.72555,30.65102,6523,20091229,2009,12,29,20091229,2009,12,29,prescribed
298,-86.72555,30.65102,3631,19810201,1981,2,1,19810201,1981,2,1,unknown
298,-86.72555,30.65102,36241,20150118,2015,1,18,20150118,2015,1,18,prescribed
298,-86.72555,30.65102,5579,20060515,2006,5,15,20060515,2006,5,15,prescribed
298,-86.72555,30.65102,7109,20111214,2011,12,14,20111214,2011,12,14,prescribed
299,-86.76892,30.61432,3981,19980508,1998,5,8,19980508,1998,5,8,wild
299,-86.76892,30.61432,4660,20030218,2003,2,18,20030218,2003,2,18,prescribed
299,-86.76892,30.61432,7556,20130421,2013,4,21,20130421,2013,4,21,prescribed
299,-86.76892,30.61432,7178,20120205,2012,2,5,20120205,2012,2,5,prescribed
299,-86.76892,30.61432,66651,20190505,2019,5,5,20190505,2019,5,5,prescribed
299,-86.76892,30.61432,3453,19880201,1988,2,1,19880201,1988,2,1,unknown
299,-86.76892,30.61432,36313,20150331,2015,3,31,20150331,2015,3,31,prescribed
299,-86.76892,30.61432,5515,20060227,2006,2,27,20060228,2006,2,28,wild
299,-86.76892,30.61432,3001,19950201,1995,2,1,19950201,1995,2,1,unknown
299,-86.76892,30.61432,6515,20091207,2009,12,7,20091207,2009,12,7,prescribed
300,-86.76863,30.61951,3981,19980508,1998,5,8,19980508,1998,5,8,wild
300,-86.76863,30.61951,4660,20030218,2003,2,18,20030218,2003,2,18,prescribed
300,-86.76863,30.61951,7556,20130421,2013,4,21,20130421,2013,4,21,prescribed
300,-86.76863,30.61951,7178,20120205,2012,2,5,20120205,2012,2,5,prescribed
300,-86.76863,30.61951,66651,20190505,2019,5,5,20190505,2019,5,5,prescribed
300,-86.76863,30.61951,3453,19880201,1988,2,1,19880201,1988,2,1,unknown
300,-86.76863,30.61951,4213,20000405,2000,4,5,20000405,2000,4,5,wild
300,-86.76863,30.61951,36313,20150331,2015,3,31,20150331,2015,3,31,prescribed
300,-86.76863,30.61951,5515,20060227,2006,2,27,20060228,2006,2,28,wild
300,-86.76863,30.61951,3001,19950201,1995,2,1,19950201,1995,2,1,unknown
300,-86.76863,30.61951,6515,20091207,2009,12,7,20091207,2009,12,7,prescribed
301,-86.63218,30.63636,4180,20000202,2000,2,2,20000202,2000,2,2,prescribed
301,-86.63218,30.63636,6511,20091222,2009,12,22,20091222,2009,12,22,prescribed
301,-86.63218,30.63636,66745,20190630,2019,6,30,20190630,2019,6,30,prescribed
301,-86.63218,30.63636,4863,20040117,2004,1,17,20040117,2004,1,17,prescribed
301,-86.63218,30.63636,3082,19940201,1994,2,1,19940201,1994,2,1,unknown
301,-86.63218,30.63636,7189,20120225,2012,2,25,20120225,2012,2,25,prescribed
301,-86.63218,30.63636,5743,20070118,2007,1,18,20070118,2007,1,18,prescribed
302,-86.60203,30.62365,4180,20000202,2000,2,2,20000202,2000,2,2,prescribed
302,-86.60203,30.62365,3296,19910201,1991,2,1,19910201,1991,2,1,unknown
302,-86.60203,30.62365,66745,20190630,2019,6,30,20190630,2019,6,30,prescribed
302,-86.60203,30.62365,7034,20110804,2011,8,4,20110804,2011,8,4,prescribed
302,-86.60203,30.62365,3082,19940201,1994,2,1,19940201,1994,2,1,unknown
302,-86.60203,30.62365,4755,20030523,2003,5,23,20030523,2003,5,23,prescribed
302,-86.60203,30.62365,6046,20080214,2008,2,14,20080214,2008,2,14,prescribed
303,-86.59287,30.62587,4180,20000202,2000,2,2,20000202,2000,2,2,prescribed
303,-86.59287,30.62587,66770,20190728,2019,7,28,20190728,2019,7,28,prescribed
303,-86.59287,30.62587,3216,19920201,1992,2,1,19920201,1992,2,1,unknown
303,-86.59287,30.62587,6119,20080409,2008,4,9,20080409,2008,4,9,prescribed
303,-86.59287,30.62587,7686,20140207,2014,2,7,20140207,2014,2,7,prescribed
303,-86.59287,30.62587,2997,19950201,1995,2,1,19950201,1995,2,1,unknown
303,-86.59287,30.62587,4494,20020209,2002,2,9,20020209,2002,2,9,prescribed
303,-86.59287,30.62587,7245,20120220,2012,2,20,20120220,2012,2,20,prescribed
303,-86.59287,30.62587,6588,20100216,2010,2,16,20100216,2010,2,16,prescribed
303,-86.59287,30.62587,5173,20050205,2005,2,5,20050205,2005,2,5,prescribed
304,-86.59863,30.63917,67071,20200222,2020,2,22,20200222,2020,2,22,prescribed
304,-86.59863,30.63917,6086,20080310,2008,3,10,20080310,2008,3,10,prescribed
304,-86.59863,30.63917,38228,20160417,2016,4,17,20160417,2016,4,17,prescribed
304,-86.59863,30.63917,7523,20130319,2013,3,19,20130319,2013,3,19,prescribed
304,-86.59863,30.63917,2980,19950201,1995,2,1,19950201,1995,2,1,unknown
304,-86.59863,30.63917,4490,20020126,2002,1,26,20020126,2002,1,26,prescribed
304,-86.59863,30.63917,5151,20050116,2005,1,16,20050116,2005,1,16,prescribed
305,-86.55553,30.68063,3221,19920201,1992,2,1,19920201,1992,2,1,unknown
305,-86.55553,30.68063,3590,19830201,1983,2,1,19830201,1983,2,1,unknown
306,-86.52123,30.69451,5487,20060204,2006,2,4,20060204,2006,2,4,prescribed
306,-86.52123,30.69451,3844,19980129,1998,1,29,19980129,1998,1,29,prescribed
306,-86.52123,30.69451,7488,20130228,2013,2,28,20130228,2013,2,28,prescribed
306,-86.52123,30.69451,6726,20100808,2010,8,8,20100808,2010,8,8,prescribed
308,-86.4672,30.69307,5787,20070303,2007,3,3,20070303,2007,3,3,prescribed
308,-86.4672,30.69307,3175,19930201,1993,2,1,19930201,1993,2,1,unknown
308,-86.4672,30.69307,4036,19990106,1999,1,6,19990106,1999,1,6,prescribed
308,-86.4672,30.69307,66098,20180428,2018,4,28,20180428,2018,4,28,prescribed
308,-86.4672,30.69307,37798,20160227,2016,2,27,20160227,2016,2,27,prescribed
308,-86.4672,30.69307,7030,20110730,2011,7,30,20110730,2011,7,30,prescribed
308,-86.4672,30.69307,4704,20030330,2003,3,30,20030330,2003,3,30,prescribed
308,-86.4672,30.69307,3550,19870201,1987,2,1,19870201,1987,2,1,unknown
309,-86.52151,30.62222,4329,20010205,2001,2,5,20010205,2001,2,5,prescribed
309,-86.52151,30.62222,3177,19930201,1993,2,1,19930201,1993,2,1,unknown
309,-86.52151,30.62222,4698,20030320,2003,3,20,20030320,2003,3,20,prescribed
309,-86.52151,30.62222,6368,20090414,2009,4,14,20090414,2009,4,14,prescribed
309,-86.52151,30.62222,66730,20190623,2019,6,23,20190623,2019,6,23,prescribed
309,-86.52151,30.62222,5526,20060105,2006,1,5,20060105,2006,1,5,prescribed
309,-86.52151,30.62222,36154,20140726,2014,7,26,20140726,2014,7,26,prescribed
310,-86.48201,30.60704,37799,20160220,2016,2,20,20160220,2016,2,20,prescribed
310,-86.48201,30.60704,5075,19960607,1996,6,7,19960607,1996,6,7,unknown
310,-86.48201,30.60704,6317,20090307,2009,3,7,20090307,2009,3,7,prescribed
310,-86.48201,30.60704,3177,19930201,1993,2,1,19930201,1993,2,1,unknown
310,-86.48201,30.60704,7131,20120105,2012,1,5,20120105,2012,1,5,prescribed
310,-86.48201,30.60704,4573,20020330,2002,3,30,20020330,2002,3,30,prescribed
310,-86.48201,30.60704,66731,20190622,2019,6,22,20190622,2019,6,22,prescribed
311,-86.4948,30.60741,37799,20160220,2016,2,20,20160220,2016,2,20,prescribed
311,-86.4948,30.60741,5075,19960607,1996,6,7,19960607,1996,6,7,unknown
311,-86.4948,30.60741,6317,20090307,2009,3,7,20090307,2009,3,7,prescribed
311,-86.4948,30.60741,3177,19930201,1993,2,1,19930201,1993,2,1,unknown
311,-86.4948,30.60741,7131,20120105,2012,1,5,20120105,2012,1,5,prescribed
311,-86.4948,30.60741,36064,20140522,2014,5,22,20140522,2014,5,22,prescribed
311,-86.4948,30.60741,5191,20050301,2005,3,1,20050301,2005,3,1,prescribed
311,-86.4948,30.60741,4573,20020330,2002,3,30,20020330,2002,3,30,prescribed
311,-86.4948,30.60741,66731,20190622,2019,6,22,20190622,2019,6,22,prescribed
312,-86.5226,30.60778,3177,19930201,1993,2,1,19930201,1993,2,1,unknown
312,-86.5226,30.60778,4698,20030320,2003,3,20,20030320,2003,3,20,prescribed
312,-86.5226,30.60778,6368,20090414,2009,4,14,20090414,2009,4,14,prescribed
312,-86.5226,30.60778,6873,20110222,2011,2,22,20110222,2011,2,22,prescribed
312,-86.5226,30.60778,66730,20190623,2019,6,23,20190623,2019,6,23,prescribed
312,-86.5226,30.60778,5526,20060105,2006,1,5,20060105,2006,1,5,prescribed
312,-86.5226,30.60778,4064,19990219,1999,2,19,19990219,1999,2,19,prescribed
312,-86.5226,30.60778,36154,20140726,2014,7,26,20140726,2014,7,26,prescribed
313,-86.5309,30.6026,4052,19990209,1999,2,9,19990209,1999,2,9,prescribed
313,-86.5309,30.6026,6039,20080208,2008,2,8,20080208,2008,2,8,prescribed
313,-86.5309,30.6026,3781,19970429,1997,4,29,19970429,1997,4,29,prescribed
313,-86.5309,30.6026,6835,20110107,2011,1,7,20110107,2011,1,7,prescribed
314,-86.53007,30.59398,3722,19760201,1976,2,1,19760201,1976,2,1,unknown
314,-86.53007,30.59398,6039,20080208,2008,2,8,20080208,2008,2,8,prescribed
314,-86.53007,30.59398,3177,19930201,1993,2,1,19930201,1993,2,1,unknown
314,-86.53007,30.59398,3781,19970429,1997,4,29,19970429,1997,4,29,prescribed
315,-86.5159,30.5701,4576,20020406,2002,4,6,20020406,2002,4,6,wild
315,-86.5159,30.5701,5074,19960606,1996,6,6,19960606,1996,6,6,unknown
315,-86.5159,30.5701,6039,20080208,2008,2,8,20080208,2008,2,8,prescribed
315,-86.5159,30.5701,66730,20190623,2019,6,23,20190623,2019,6,23,prescribed
315,-86.5159,30.5701,6864,20110127,2011,1,27,20110127,2011,1,27,prescribed
315,-86.5159,30.5701,36154,20140726,2014,7,26,20140726,2014,7,26,prescribed
316,-86.33138,30.69778,6894,20110307,2011,3,7,20110307,2011,3,7,prescribed
316,-86.33138,30.69778,4399,20010413,2001,4,13,20010413,2001,4,13,prescribed
316,-86.33138,30.69778,4903,20040219,2004,2,19,20040219,2004,2,19,prescribed
316,-86.33138,30.69778,6251,20090108,2009,1,8,20090108,2009,1,8,prescribed
316,-86.33138,30.69778,36140,20141205,2014,12,5,20141205,2014,12,5,prescribed
316,-86.33138,30.69778,7401,20121206,2012,12,6,20121206,2012,12,6,prescribed
317,-86.30146,30.71072,4588,20020430,2002,4,30,20020430,2002,4,30,wild
317,-86.30146,30.71072,6526,20100104,2010,1,4,20100104,2010,1,4,prescribed
317,-86.30146,30.71072,5522,20060226,2006,2,26,20060226,2006,2,26,prescribed
317,-86.30146,30.71072,36299,20150315,2015,3,15,20150315,2015,3,15,prescribed
317,-86.30146,30.71072,6940,20110323,2011,3,23,20110327,2011,3,27,wild
318,-86.28294,30.74791,6609,20100226,2010,2,26,20100226,2010,2,26,prescribed
319,-86.30341,30.7437,6940,20110323,2011,3,23,20110327,2011,3,27,wild
320,-86.31241,30.74039,6940,20110323,2011,3,23,20110327,2011,3,27,wild
321,-86.30441,30.72965,4588,20020430,2002,4,30,20020430,2002,4,30,wild
321,-86.30441,30.72965,6940,20110323,2011,3,23,20110327,2011,3,27,wild
322,-86.33661,30.72996, ,0,0,,,0,0,,, 
323,-86.34418,30.72984,5154,20050115,2005,1,15,20050115,2005,1,15,prescribed
323,-86.34418,30.72984,5989,20080101,2008,1,1,20080101,2008,1,1,prescribed
323,-86.34418,30.72984,4302,20001111,2000,11,11,20001111,2000,11,11,prescribed
323,-86.34418,30.72984,6320,20090222,2009,2,22,20090222,2009,2,22,prescribed
323,-86.34418,30.72984,7477,20130215,2013,2,15,20130216,2013,2,16,prescribed
324,-86.35274,30.72983, ,0,0,,,0,0,,, 
325,-86.26624,30.71643,4885,20040207,2004,2,7,20040207,2004,2,7,prescribed
325,-86.26624,30.71643,4087,19990318,1999,3,18,19990318,1999,3,18,prescribed
325,-86.26624,30.71643,6256,20081231,2008,12,31,20081231,2008,12,31,prescribed
325,-86.26624,30.71643,38231,20160206,2016,2,6,20160206,2016,2,6,prescribed
325,-86.26624,30.71643,6896,20110308,2011,3,8,20110308,2011,3,8,prescribed
325,-86.26624,30.71643,7509,20130308,2013,3,8,20130308,2013,3,8,prescribed
325,-86.26624,30.71643,3750,19970223,1997,2,23,19970223,1997,2,23,prescribed
326,-86.25822,30.72164,36240,20150122,2015,1,22,20150122,2015,1,22,prescribed
326,-86.25822,30.72164,6608,20100225,2010,2,25,20100225,2010,2,25,prescribed
326,-86.25822,30.72164,6939,20110325,2011,3,25,20110404,2011,4,4,wild
326,-86.25822,30.72164,38231,20160206,2016,2,6,20160206,2016,2,6,prescribed
326,-86.25822,30.72164,3398,19890201,1989,2,1,19890201,1989,2,1,unknown
327,-86.25275,30.70831,4885,20040207,2004,2,7,20040207,2004,2,7,prescribed
327,-86.25275,30.70831,4087,19990318,1999,3,18,19990318,1999,3,18,prescribed
327,-86.25275,30.70831,6256,20081231,2008,12,31,20081231,2008,12,31,prescribed
327,-86.25275,30.70831,38231,20160206,2016,2,6,20160206,2016,2,6,prescribed
327,-86.25275,30.70831,6896,20110308,2011,3,8,20110308,2011,3,8,prescribed
327,-86.25275,30.70831,7509,20130308,2013,3,8,20130308,2013,3,8,prescribed
327,-86.25275,30.70831,3398,19890201,1989,2,1,19890201,1989,2,1,unknown
328,-86.24996,30.70868,3535,19870201,1987,2,1,19870201,1987,2,1,unknown
328,-86.24996,30.70868,6714,20100722,2010,7,22,20100722,2010,7,22,prescribed
328,-86.24996,30.70868,65908,20180114,2018,1,14,20180114,2018,1,14,prescribed
328,-86.24996,30.70868,6034,20080202,2008,2,2,20080202,2008,2,2,prescribed
328,-86.24996,30.70868,3891,19980302,1998,3,2,19980302,1998,3,2,prescribed
328,-86.24996,30.70868,3398,19890201,1989,2,1,19890201,1989,2,1,unknown
329,-86.23731,30.70617,3535,19870201,1987,2,1,19870201,1987,2,1,unknown
329,-86.23731,30.70617,6337,20090319,2009,3,19,20090319,2009,3,19,prescribed
330,-86.24149,30.69253,3535,19870201,1987,2,1,19870201,1987,2,1,unknown
330,-86.24149,30.69253,3398,19890201,1989,2,1,19890201,1989,2,1,unknown
330,-86.24149,30.69253,6337,20090319,2009,3,19,20090319,2009,3,19,prescribed
331,-86.28676,30.67821,4090,19990326,1999,3,26,19990326,1999,3,26,prescribed
331,-86.28676,30.67821,65908,20180114,2018,1,14,20180114,2018,1,14,prescribed
331,-86.28676,30.67821,7394,20121129,2012,11,29,20121129,2012,11,29,prescribed
331,-86.28676,30.67821,36364,20150606,2015,6,6,20150606,2015,6,6,prescribed
331,-86.28676,30.67821,4716,20030413,2003,4,13,20030413,2003,4,13,prescribed
331,-86.28676,30.67821,6034,20080202,2008,2,2,20080202,2008,2,2,prescribed
331,-86.28676,30.67821,6601,20100219,2010,2,19,20100219,2010,2,19,prescribed
332,-86.28168,30.67809,4090,19990326,1999,3,26,19990326,1999,3,26,prescribed
332,-86.28168,30.67809,7426,20121228,2012,12,28,20121228,2012,12,28,prescribed
332,-86.28168,30.67809,65908,20180114,2018,1,14,20180114,2018,1,14,prescribed
332,-86.28168,30.67809,36364,20150606,2015,6,6,20150606,2015,6,6,prescribed
332,-86.28168,30.67809,4716,20030413,2003,4,13,20030413,2003,4,13,prescribed
332,-86.28168,30.67809,6034,20080202,2008,2,2,20080202,2008,2,2,prescribed
332,-86.28168,30.67809,6601,20100219,2010,2,19,20100219,2010,2,19,prescribed
333,-86.27896,30.67737,4090,19990326,1999,3,26,19990326,1999,3,26,prescribed
333,-86.27896,30.67737,7426,20121228,2012,12,28,20121228,2012,12,28,prescribed
333,-86.27896,30.67737,65908,20180114,2018,1,14,20180114,2018,1,14,prescribed
333,-86.27896,30.67737,36364,20150606,2015,6,6,20150606,2015,6,6,prescribed
333,-86.27896,30.67737,4716,20030413,2003,4,13,20030413,2003,4,13,prescribed
333,-86.27896,30.67737,6034,20080202,2008,2,2,20080202,2008,2,2,prescribed
333,-86.27896,30.67737,6601,20100219,2010,2,19,20100219,2010,2,19,prescribed
334,-86.27733,30.67728,4090,19990326,1999,3,26,19990326,1999,3,26,prescribed
334,-86.27733,30.67728,7426,20121228,2012,12,28,20121228,2012,12,28,prescribed
334,-86.27733,30.67728,65908,20180114,2018,1,14,20180114,2018,1,14,prescribed
334,-86.27733,30.67728,36364,20150606,2015,6,6,20150606,2015,6,6,prescribed
334,-86.27733,30.67728,4715,20030414,2003,4,14,20030414,2003,4,14,prescribed
334,-86.27733,30.67728,6034,20080202,2008,2,2,20080202,2008,2,2,prescribed
334,-86.27733,30.67728,6601,20100219,2010,2,19,20100219,2010,2,19,prescribed
335,-86.27097,30.6789,4090,19990326,1999,3,26,19990326,1999,3,26,prescribed
335,-86.27097,30.6789,7426,20121228,2012,12,28,20121228,2012,12,28,prescribed
335,-86.27097,30.6789,65908,20180114,2018,1,14,20180114,2018,1,14,prescribed
335,-86.27097,30.6789,36364,20150606,2015,6,6,20150606,2015,6,6,prescribed
335,-86.27097,30.6789,5422,20051211,2005,12,11,20051211,2005,12,11,prescribed
335,-86.27097,30.6789,6034,20080202,2008,2,2,20080202,2008,2,2,prescribed
335,-86.27097,30.6789,4877,20040127,2004,1,27,20040127,2004,1,27,prescribed
336,-86.2717,30.6867,4090,19990326,1999,3,26,19990326,1999,3,26,prescribed
336,-86.2717,30.6867,7426,20121228,2012,12,28,20121228,2012,12,28,prescribed
336,-86.2717,30.6867,65908,20180114,2018,1,14,20180114,2018,1,14,prescribed
336,-86.2717,30.6867,6034,20080202,2008,2,2,20080202,2008,2,2,prescribed
336,-86.2717,30.6867,6601,20100219,2010,2,19,20100219,2010,2,19,prescribed
336,-86.2717,30.6867,4877,20040127,2004,1,27,20040127,2004,1,27,prescribed
337,-86.27283,30.69564,4090,19990326,1999,3,26,19990326,1999,3,26,prescribed
337,-86.27283,30.69564,7426,20121228,2012,12,28,20121228,2012,12,28,prescribed
337,-86.27283,30.69564,65908,20180114,2018,1,14,20180114,2018,1,14,prescribed
337,-86.27283,30.69564,36364,20150606,2015,6,6,20150606,2015,6,6,prescribed
337,-86.27283,30.69564,6034,20080202,2008,2,2,20080202,2008,2,2,prescribed
337,-86.27283,30.69564,6601,20100219,2010,2,19,20100219,2010,2,19,prescribed
337,-86.27283,30.69564,4877,20040127,2004,1,27,20040127,2004,1,27,prescribed
338,-86.29776,30.69866,6894,20110307,2011,3,7,20110307,2011,3,7,prescribed
338,-86.29776,30.69866,4320,20010122,2001,1,22,20010122,2001,1,22,prescribed
338,-86.29776,30.69866,4903,20040219,2004,2,19,20040219,2004,2,19,prescribed
338,-86.29776,30.69866,6251,20090108,2009,1,8,20090108,2009,1,8,prescribed
339,-86.33266,30.70313,6312,20090219,2009,2,19,20090219,2009,2,19,prescribed
339,-86.33266,30.70313,3433,19880201,1988,2,1,19880201,1988,2,1,unknown
339,-86.33266,30.70313,4398,20010413,2001,4,13,20010413,2001,4,13,prescribed
